Time, BTC
0.000000000000000, 0.000000000000000
0.002500000000000, 0.000000000000000
0.005000000000000, 0.000000000000000
0.007500000000000, 0.000000000000000
0.010000000000000, 0.000000000000000
0.012500000000000, 0.000000000000000
0.015000000000000, 0.000000000000000
0.017500000000000, 0.000000000000000
0.020000000000000, 0.000000000000000
0.022500000000000, 0.000000000000000
0.025000000000000, 0.000000000000000
0.027500000000000, 0.000000000000000
0.030000000000000, 0.000000000000000
0.032500000000000, 0.000000000000000
0.035000000000000, 0.000000000000000
0.037500000000000, 0.000000000000000
0.040000000000000, 0.000000000000000
0.042500000000000, 0.000000000000000
0.045000000000000, 0.000000000000000
0.047500000000000, 0.000000000000000
0.050000000000000, 0.000000000000000
0.052500000000000, 0.000000000000000
0.055000000000000, 0.000000000000000
0.057500000000000, 0.000000000000000
0.060000000000000, 0.000000000000000
0.062500000000000, 0.000000000000000
0.065000000000000, 0.012000000000000
0.067500000000000, 0.064000000000000
0.070000000000000, 0.108000000000000
0.072500000000000, 0.138000000000000
0.075000000000000, 0.168000000000000
0.077500000000000, 0.196000000000000
0.080000000000000, 0.234000000000000
0.082500000000000, 0.260000000000000
0.085000000000000, 0.278000000000000
0.087500000000000, 0.300000000000000
0.090000000000000, 0.320000000000000
0.092500000000000, 0.338000000000000
0.095000000000000, 0.362000000000000
0.097500000000000, 0.368000000000000
0.100000000000000, 0.392000000000000
0.102500000000000, 0.406000000000000
0.105000000000000, 0.424000000000000
0.107500000000000, 0.438000000000000
0.110000000000000, 0.450000000000000
0.112500000000000, 0.450000000000000
0.115000000000000, 0.464000000000000
0.117500000000000, 0.472000000000000
0.120000000000000, 0.486000000000000
0.122500000000000, 0.504000000000000
0.125000000000000, 0.518000000000000
0.127500000000000, 0.538000000000000
0.130000000000000, 0.550000000000000
0.132500000000000, 0.556000000000000
0.135000000000000, 0.558000000000000
0.137500000000000, 0.568000000000000
0.140000000000000, 0.580000000000000
0.142500000000000, 0.588000000000000
0.145000000000000, 0.598000000000000
0.147500000000000, 0.606000000000000
0.150000000000000, 0.616000000000000
0.152500000000000, 0.626000000000000
0.155000000000000, 0.628000000000000
0.157500000000000, 0.636000000000000
0.160000000000000, 0.640000000000000
0.162500000000000, 0.652000000000000
0.165000000000000, 0.658000000000000
0.167500000000000, 0.660000000000000
0.170000000000000, 0.668000000000000
0.172500000000000, 0.668000000000000
0.175000000000000, 0.678000000000000
0.177500000000000, 0.688000000000000
0.180000000000000, 0.694000000000000
0.182500000000000, 0.694000000000000
0.185000000000000, 0.698000000000000
0.187500000000000, 0.700000000000000
0.190000000000000, 0.706000000000000
0.192500000000000, 0.710000000000000
0.195000000000000, 0.718000000000000
0.197500000000000, 0.730000000000000
0.200000000000000, 0.734000000000000
0.202500000000000, 0.738000000000000
0.205000000000000, 0.740000000000000
0.207500000000000, 0.744000000000000
0.210000000000000, 0.744000000000000
0.212500000000000, 0.746000000000000
0.215000000000000, 0.746000000000000
0.217500000000000, 0.750000000000000
0.220000000000000, 0.754000000000000
0.222500000000000, 0.754000000000000
0.225000000000000, 0.756000000000000
0.227500000000000, 0.762000000000000
0.230000000000000, 0.766000000000000
0.232500000000000, 0.770000000000000
0.235000000000000, 0.770000000000000
0.237500000000000, 0.774000000000000
0.240000000000000, 0.778000000000000
0.242500000000000, 0.778000000000000
0.245000000000000, 0.780000000000000
0.247500000000000, 0.782000000000000
0.250000000000000, 0.782000000000000
0.252500000000000, 0.784000000000000
0.255000000000000, 0.790000000000000
0.257500000000000, 0.794000000000000
0.260000000000000, 0.794000000000000
0.262500000000000, 0.796000000000000
0.265000000000000, 0.796000000000000
0.267500000000000, 0.798000000000000
0.270000000000000, 0.800000000000000
0.272500000000000, 0.802000000000000
0.275000000000000, 0.804000000000000
0.277500000000000, 0.806000000000000
0.280000000000000, 0.812000000000000
0.282500000000000, 0.818000000000000
0.285000000000000, 0.818000000000000
0.287500000000000, 0.818000000000000
0.290000000000000, 0.820000000000000
0.292500000000000, 0.822000000000000
0.295000000000000, 0.822000000000000
0.297500000000000, 0.822000000000000
0.300000000000000, 0.822000000000000
0.302500000000000, 0.822000000000000
0.305000000000000, 0.824000000000000
0.307500000000000, 0.826000000000000
0.310000000000000, 0.828000000000000
0.312500000000000, 0.830000000000000
0.315000000000000, 0.832000000000000
0.317500000000000, 0.832000000000000
0.320000000000000, 0.834000000000000
0.322500000000000, 0.838000000000000
0.325000000000000, 0.838000000000000
0.327500000000000, 0.838000000000000
0.330000000000000, 0.838000000000000
0.332500000000000, 0.838000000000000
0.335000000000000, 0.842000000000000
0.337500000000000, 0.842000000000000
0.340000000000000, 0.842000000000000
0.342500000000000, 0.844000000000000
0.345000000000000, 0.844000000000000
0.347500000000000, 0.846000000000000
0.350000000000000, 0.846000000000000
0.352500000000000, 0.850000000000000
0.355000000000000, 0.850000000000000
0.357500000000000, 0.852000000000000
0.360000000000000, 0.852000000000000
0.362500000000000, 0.854000000000000
0.365000000000000, 0.856000000000000
0.367500000000000, 0.856000000000000
0.370000000000000, 0.858000000000000
0.372500000000000, 0.858000000000000
0.375000000000000, 0.858000000000000
0.377500000000000, 0.860000000000000
0.380000000000000, 0.860000000000000
0.382500000000000, 0.860000000000000
0.385000000000000, 0.860000000000000
0.387500000000000, 0.862000000000000
0.390000000000000, 0.864000000000000
0.392500000000000, 0.864000000000000
0.395000000000000, 0.864000000000000
0.397500000000000, 0.866000000000000
0.400000000000000, 0.866000000000000
0.402500000000000, 0.868000000000000
0.405000000000000, 0.872000000000000
0.407500000000000, 0.872000000000000
0.410000000000000, 0.872000000000000
0.412500000000000, 0.872000000000000
0.415000000000000, 0.874000000000000
0.417500000000000, 0.874000000000000
0.420000000000000, 0.876000000000000
0.422500000000000, 0.876000000000000
0.425000000000000, 0.876000000000000
0.427500000000000, 0.876000000000000
0.430000000000000, 0.876000000000000
0.432500000000000, 0.876000000000000
0.435000000000000, 0.876000000000000
0.437500000000000, 0.876000000000000
0.440000000000000, 0.876000000000000
0.442500000000000, 0.878000000000000
0.445000000000000, 0.878000000000000
0.447500000000000, 0.880000000000000
0.450000000000000, 0.880000000000000
0.452500000000000, 0.880000000000000
0.455000000000000, 0.880000000000000
0.457500000000000, 0.882000000000000
0.460000000000000, 0.882000000000000
0.462500000000000, 0.882000000000000
0.465000000000000, 0.882000000000000
0.467500000000000, 0.884000000000000
0.470000000000000, 0.884000000000000
0.472500000000000, 0.884000000000000
0.475000000000000, 0.886000000000000
0.477500000000000, 0.886000000000000
0.480000000000000, 0.886000000000000
0.482500000000000, 0.886000000000000
0.485000000000000, 0.886000000000000
0.487500000000000, 0.886000000000000
0.490000000000000, 0.888000000000000
0.492500000000000, 0.888000000000000
0.495000000000000, 0.888000000000000
0.497500000000000, 0.888000000000000
0.500000000000000, 0.888000000000000
0.502500000000000, 0.888000000000000
0.505000000000000, 0.888000000000000
0.507500000000000, 0.888000000000000
0.510000000000000, 0.888000000000000
0.512500000000000, 0.888000000000000
0.515000000000000, 0.888000000000000
0.517500000000000, 0.890000000000000
0.520000000000000, 0.892000000000000
0.522500000000000, 0.892000000000000
0.525000000000000, 0.892000000000000
0.527500000000000, 0.892000000000000
0.530000000000000, 0.892000000000000
0.532500000000000, 0.892000000000000
0.535000000000000, 0.892000000000000
0.537500000000000, 0.892000000000000
0.540000000000000, 0.892000000000000
0.542500000000000, 0.894000000000000
0.545000000000000, 0.894000000000000
0.547500000000000, 0.894000000000000
0.550000000000000, 0.894000000000000
0.552500000000000, 0.894000000000000
0.555000000000000, 0.894000000000000
0.557500000000000, 0.894000000000000
0.560000000000000, 0.894000000000000
0.562500000000000, 0.894000000000000
0.565000000000000, 0.894000000000000
0.567500000000000, 0.894000000000000
0.570000000000000, 0.894000000000000
0.572500000000000, 0.894000000000000
0.575000000000000, 0.894000000000000
0.577500000000000, 0.896000000000000
0.580000000000000, 0.896000000000000
0.582500000000000, 0.896000000000000
0.585000000000000, 0.896000000000000
0.587500000000000, 0.896000000000000
0.590000000000000, 0.896000000000000
0.592500000000000, 0.896000000000000
0.595000000000000, 0.896000000000000
0.597500000000000, 0.896000000000000
0.600000000000000, 0.896000000000000
0.602500000000000, 0.898000000000000
0.605000000000000, 0.898000000000000
0.607500000000000, 0.898000000000000
0.610000000000000, 0.898000000000000
0.612500000000000, 0.898000000000000
0.615000000000000, 0.898000000000000
0.617500000000000, 0.898000000000000
0.620000000000000, 0.898000000000000
0.622500000000000, 0.898000000000000
0.625000000000000, 0.898000000000000
0.627500000000000, 0.898000000000000
0.630000000000000, 0.898000000000000
0.632500000000000, 0.898000000000000
0.635000000000000, 0.898000000000000
0.637500000000000, 0.898000000000000
0.640000000000000, 0.898000000000000
0.642500000000000, 0.898000000000000
0.645000000000000, 0.898000000000000
0.647500000000000, 0.898000000000000
0.650000000000000, 0.898000000000000
0.652500000000000, 0.898000000000000
0.655000000000000, 0.900000000000000
0.657500000000000, 0.900000000000000
0.660000000000000, 0.902000000000000
0.662500000000000, 0.902000000000000
0.665000000000000, 0.902000000000000
0.667500000000000, 0.902000000000000
0.670000000000000, 0.906000000000000
0.672500000000000, 0.906000000000000
0.675000000000000, 0.906000000000000
0.677500000000000, 0.906000000000000
0.680000000000000, 0.906000000000000
0.682500000000000, 0.906000000000000
0.685000000000000, 0.906000000000000
0.687500000000000, 0.906000000000000
0.690000000000000, 0.906000000000000
0.692500000000000, 0.906000000000000
0.695000000000000, 0.906000000000000
0.697500000000000, 0.906000000000000
0.700000000000000, 0.906000000000000
0.702500000000000, 0.906000000000000
0.705000000000000, 0.908000000000000
0.707500000000000, 0.908000000000000
0.710000000000000, 0.908000000000000
0.712500000000000, 0.908000000000000
0.715000000000000, 0.908000000000000
0.717500000000000, 0.910000000000000
0.720000000000000, 0.910000000000000
0.722500000000000, 0.912000000000000
0.725000000000000, 0.912000000000000
0.727500000000000, 0.912000000000000
0.730000000000000, 0.912000000000000
0.732500000000000, 0.912000000000000
0.735000000000000, 0.912000000000000
0.737500000000000, 0.912000000000000
0.740000000000000, 0.912000000000000
0.742500000000000, 0.912000000000000
0.745000000000000, 0.912000000000000
0.747500000000000, 0.912000000000000
0.750000000000000, 0.914000000000000
0.752500000000000, 0.918000000000000
0.755000000000000, 0.918000000000000
0.757500000000000, 0.920000000000000
